"","agency_cd","site_no","Date","X_99133_00003","X_99133_00003_cd"
"537","USGS","03381495",2018-04-13,0.76,"A"
"538","USGS","03381495",2018-04-14,0.84,"A"
"539","USGS","03381495",2018-04-15,0.9,"A"
"540","USGS","03381495",2018-04-16,0.9,"A"
"541","USGS","03381495",2018-04-17,0.8,"A"
"542","USGS","03381495",2018-04-18,0.8,"A"
"543","USGS","03381495",2018-04-19,0.8,"A"
"544","USGS","03381495",2018-04-20,0.8,"A"
"545","USGS","03381495",2018-04-21,0.8,"A"
"546","USGS","03381495",2018-04-22,0.81,"A"
"547","USGS","03381495",2018-04-23,0.87,"A"
"548","USGS","03381495",2018-04-24,1.06,"A"
"549","USGS","03381495",2018-04-25,1.19,"A"
"550","USGS","03381495",2018-04-26,1.18,"A"
"551","USGS","03381495",2018-04-27,1.24,"A"
"552","USGS","03381495",2018-04-28,1.2,"A"
"553","USGS","03381495",2018-04-29,1.1,"A"
"554","USGS","03381495",2018-04-30,1,"A"
"555","USGS","03381495",2018-05-01,0.83,"A"
"556","USGS","03381495",2018-05-02,0.64,"A"
"557","USGS","03381495",2018-05-03,0.59,"A"
"558","USGS","03381495",2018-05-04,0.57,"A"
"559","USGS","03381495",2018-05-05,1,"A"
"560","USGS","03381495",2018-05-06,1.14,"A"
"561","USGS","03381495",2018-05-07,0.97,"A"
"562","USGS","03381495",2018-05-08,0.85,"A"
"563","USGS","03381495",2018-05-09,0.69,"A"
"564","USGS","03381495",2018-05-10,0.62,"A"
"565","USGS","03381495",2018-05-11,0.66,"A"
"566","USGS","03381495",2018-05-12,0.6,"A"
"567","USGS","03381495",2018-05-13,0.6,"A"
"568","USGS","03381495",2018-05-14,0.6,"A"
"569","USGS","03381495",2018-05-15,0.58,"A"
"570","USGS","03381495",2018-05-16,0.55,"A"
"571","USGS","03381495",2018-05-17,0.5,"A"
"572","USGS","03381495",2018-05-18,0.54,"A"
"573","USGS","03381495",2018-05-19,0.65,"A"
"574","USGS","03381495",2018-05-20,0.65,"A"
"575","USGS","03381495",2018-05-21,1.07,"A"
"576","USGS","03381495",2018-05-22,1.12,"A"
"577","USGS","03381495",2018-05-23,0.9,"A"
"578","USGS","03381495",2018-05-24,0.88,"A"
"579","USGS","03381495",2018-05-25,1.47,"A"
"580","USGS","03381495",2018-05-26,1.59,"A"
"581","USGS","03381495",2018-05-27,1.1,"A"
"582","USGS","03381495",2018-05-28,0.86,"A"
"583","USGS","03381495",2018-05-29,0.67,"A"
"584","USGS","03381495",2018-05-30,0.81,"A"
"585","USGS","03381495",2018-05-31,1.83,"A"
"586","USGS","03381495",2018-06-01,4.7,"A"
"587","USGS","03381495",2018-06-02,5.8,"A"
"588","USGS","03381495",2018-06-03,6.1,"A"
"589","USGS","03381495",2018-06-04,5.61,"A"
"590","USGS","03381495",2018-06-05,4.11,"A"
"591","USGS","03381495",2018-06-06,3.62,"A"
"592","USGS","03381495",2018-06-07,3.55,"A"
"593","USGS","03381495",2018-06-08,3.43,"A"
"594","USGS","03381495",2018-06-09,3.35,"A"
"595","USGS","03381495",2018-06-10,3.2,"A"
"596","USGS","03381495",2018-06-11,3,"A"
"597","USGS","03381495",2018-06-12,3.23,"A"
"598","USGS","03381495",2018-06-13,3.49,"A"
"599","USGS","03381495",2018-06-14,2.35,"A"
"600","USGS","03381495",2018-06-15,2.12,"A"
"601","USGS","03381495",2018-06-16,1.84,"A"
"602","USGS","03381495",2018-06-17,1.63,"A"
"603","USGS","03381495",2018-06-18,1.4,"A"
"604","USGS","03381495",2018-06-19,1.2,"A"
"605","USGS","03381495",2018-06-20,1.05,"A"
"606","USGS","03381495",2018-06-21,1,"A"
"607","USGS","03381495",2018-06-22,0.95,"A"
"608","USGS","03381495",2018-06-23,0.9,"A"
"609","USGS","03381495",2018-06-24,0.82,"A"
"610","USGS","03381495",2018-06-25,0.8,"A"
"611","USGS","03381495",2018-06-26,0.9,"A"
"612","USGS","03381495",2018-06-27,1.17,"A"
"613","USGS","03381495",2018-06-28,1.26,"A"
"614","USGS","03381495",2018-06-29,1.2,"A"
"615","USGS","03381495",2018-06-30,1.11,"A"
"616","USGS","03381495",2018-07-01,1.1,"A"
"617","USGS","03381495",2018-07-02,1.09,"A"
"618","USGS","03381495",2018-07-03,1.03,"A"
"619","USGS","03381495",2018-07-04,1.1,"A"
"620","USGS","03381495",2018-07-05,1.2,"A"
"621","USGS","03381495",2018-07-06,1.11,"A"
"622","USGS","03381495",2018-07-07,1,"A"
"623","USGS","03381495",2018-07-08,1,"A"
"624","USGS","03381495",2018-07-09,1,"A"
"625","USGS","03381495",2018-07-10,0.94,"A"
"626","USGS","03381495",2018-07-11,0.9,"A"
"627","USGS","03381495",2018-07-12,0.86,"A"
"628","USGS","03381495",2018-07-13,0.78,"A"
"629","USGS","03381495",2018-07-14,0.73,"A"
"630","USGS","03381495",2018-07-15,1.35,"A"
"631","USGS","03381495",2018-07-16,1.14,"A"
"632","USGS","03381495",2018-07-17,1.13,"A"
"633","USGS","03381495",2018-07-18,0.82,"A"
"634","USGS","03381495",2018-07-19,0.85,"A"
"635","USGS","03381495",2018-07-20,1.02,"A"
"636","USGS","03381495",2018-07-21,0.98,"A"
"637","USGS","03381495",2018-07-22,0.9,"A"
"638","USGS","03381495",2018-07-23,0.85,"A"
"639","USGS","03381495",2018-07-24,0.8,"A"
"640","USGS","03381495",2018-07-25,0.76,"A"
"641","USGS","03381495",2018-07-26,0.7,"A"
"642","USGS","03381495",2018-07-27,0.6,"A"
"643","USGS","03381495",2018-07-28,0.6,"A"
"644","USGS","03381495",2018-08-01,0.57,"A"
"645","USGS","03381495",2018-08-02,0.49,"A"
"646","USGS","03381495",2018-08-03,0.37,"A"
"647","USGS","03381495",2018-08-04,0.69,"A"
"648","USGS","03381495",2018-08-05,1.1,"A"
"649","USGS","03381495",2018-08-06,0.92,"A"
"650","USGS","03381495",2018-08-07,0.9,"A"
"651","USGS","03381495",2018-08-08,0.9,"A"
"652","USGS","03381495",2018-08-09,0.8,"A"
"653","USGS","03381495",2018-08-10,0.8,"A"
"654","USGS","03381495",2018-08-11,0.73,"A"
"655","USGS","03381495",2018-08-12,0.66,"A"
"656","USGS","03381495",2018-08-13,0.59,"A"
"657","USGS","03381495",2018-08-14,0.5,"A"
"658","USGS","03381495",2018-08-15,0.52,"A"
"659","USGS","03381495",2018-08-16,0.57,"A"
"660","USGS","03381495",2018-08-17,0.51,"A"
"661","USGS","03381495",2018-08-18,0.5,"A"
"662","USGS","03381495",2018-08-19,0.56,"A"
"663","USGS","03381495",2018-08-20,0.95,"A"
"664","USGS","03381495",2018-08-21,0.88,"A"
"665","USGS","03381495",2018-08-22,0.89,"A"
"666","USGS","03381495",2018-08-23,0.87,"A"
"667","USGS","03381495",2018-08-24,0.95,"A"
"668","USGS","03381495",2018-08-25,0.91,"A"
"669","USGS","03381495",2018-08-26,0.98,"A"
"670","USGS","03381495",2018-08-27,0.79,"A"
"671","USGS","03381495",2018-08-28,0.65,"A"
"672","USGS","03381495",2018-08-29,0.63,"A"
"673","USGS","03381495",2018-08-30,0.62,"A"
"674","USGS","03381495",2018-08-31,0.62,"A"
"675","USGS","03381495",2018-09-01,0.6,"A"
"676","USGS","03381495",2018-09-02,0.68,"A"
"677","USGS","03381495",2018-09-03,0.83,"A"
"678","USGS","03381495",2018-09-04,0.85,"A"
"679","USGS","03381495",2018-09-05,0.78,"A"
"680","USGS","03381495",2018-09-08,1.12,"A"
"681","USGS","03381495",2018-09-09,1.16,"A"
"682","USGS","03381495",2018-09-10,0.81,"A"
"683","USGS","03381495",2018-09-11,0.72,"A"
"684","USGS","03381495",2018-09-12,0.7,"A"
"685","USGS","03381495",2018-09-13,0.63,"A"
"686","USGS","03381495",2018-09-14,0.6,"A"
"687","USGS","03381495",2018-09-15,0.6,"A"
"688","USGS","03381495",2018-09-16,0.6,"A"
"689","USGS","03381495",2018-09-17,0.7,"A"
"690","USGS","03381495",2018-09-18,0.7,"A"
"691","USGS","03381495",2018-09-19,0.8,"A"
"692","USGS","03381495",2018-09-20,0.8,"A"
"693","USGS","03381495",2018-09-21,0.8,"A"
"694","USGS","03381495",2018-09-22,0.8,"A"
"695","USGS","03381495",2018-09-23,0.8,"A"
"696","USGS","03381495",2018-09-24,0.9,"A"
"697","USGS","03381495",2018-09-25,0.9,"A"
"698","USGS","03381495",2018-09-26,0.9,"A"
"699","USGS","03381495",2018-09-27,0.8,"A"
"700","USGS","03381495",2018-09-28,0.7,"A"
"701","USGS","03381495",2018-09-29,0.7,"A"
"702","USGS","03381495",2018-09-30,0.8,"A"
